countryName,reportingYear,pollutant,emissions
Belgium,2012,Simazine,1.48
Belgium,2012,Tetrachloroethylene,72.9
Belgium,2012,Tetrachloromethane (TCM),14.3
Belgium,2012,Total nitrogen,3843400
Belgium,2012,Total organic carbon(as total C or COD/3) (TOC),10014200
Belgium,2012,Total phosphorus,541150
Belgium,2012,Trichloromethane,101.3
Belgium,2012,Vinyl chloride,95.6
Belgium,2012,Zinc and compounds (as Zn),117230
Belgium,2013,"1,2-dichloroethane (DCE-1,2)",80.1
Belgium,2013,Arsenic and compounds (as As),1045.03
Belgium,2013,Atrazine,5.71
Belgium,2013,"Benzo(g,h,i)perylene",40
Belgium,2013,Cadmium and compounds (as Cd),244.2
Belgium,2013,Chlorides (as total Cl),454530000
Belgium,2013,Chromium and compounds (as Cr),4808.4
Belgium,2013,Copper and compounds (as Cu),5859.9
Belgium,2013,Cyanides (as total CN),762.8
Belgium,2013,Di-(2-ethyl hexyl) phthalate (DEHP),125.2
Belgium,2013,Dichloromethane (DCM),57.7
Belgium,2013,Diuron,7.62
Belgium,2013,Ethyl benzene,236
Belgium,2013,Fluoranthene,120.46
Belgium,2013,Fluorides (as total F),1385950
Belgium,2013,Halogenated organic compounds (as AOX),25360
Belgium,2013,Hexachlorobutadiene (HCBD),1.83
Belgium,2013,Lead and compounds (as Pb),1395.2
Belgium,2013,Mercury and compounds (as Hg),27.56
Belgium,2013,Nickel and compounds (as Ni),5558.1
Belgium,2013,Nonylphenol and Nonylphenol ethoxylates,16.04
Belgium,2013,Organotin compounds (as total Sn),73
Belgium,2013,PCDD + PCDF (dioxins + furans) (as Teq),0.00172
Belgium,2013,Pentachlorophenol (PCP),12.01
Belgium,2013,Phenols (as total C),8983.2
Belgium,2013,Polychlorinated biphenyls (PCBs),0.44
Belgium,2013,Simazine,1.46
Belgium,2013,Tetrachloroethylene,39.2
Belgium,2013,Tetrachloromethane (TCM),74.8
Belgium,2013,Toluene,1100
Belgium,2013,Total nitrogen,3669100
Belgium,2013,Total organic carbon(as total C or COD/3) (TOC),8951200
Belgium,2013,Total phosphorus,538860
Belgium,2013,Trichloromethane,108.1
Belgium,2013,Vinyl chloride,29.7
Belgium,2013,Zinc and compounds (as Zn),53436
Belgium,2014,"1,2-dichloroethane (DCE-1,2)",45.2
Belgium,2014,Anthracene,1.76
Belgium,2014,Arsenic and compounds (as As),794.41
Belgium,2014,Cadmium and compounds (as Cd),476.2
Belgium,2014,Chlorides (as total Cl),323210000
Belgium,2014,Chromium and compounds (as Cr),3831.9
Belgium,2014,Copper and compounds (as Cu),3261.3
Belgium,2014,Cyanides (as total CN),345.4
Belgium,2014,Di-(2-ethyl hexyl) phthalate (DEHP),8140.34
Belgium,2014,Dichloromethane (DCM),85.5
Belgium,2014,Fluorides (as total F),1488130
Belgium,2014,Halogenated organic compounds (as AOX),23560
Belgium,2014,Hexachlorobutadiene (HCBD),2.4
Belgium,2014,Lead and compounds (as Pb),3079.4
Belgium,2014,Mercury and compounds (as Hg),47.04
Belgium,2014,Nickel and compounds (as Ni),4641.4
Belgium,2014,Nonylphenol and Nonylphenol ethoxylates,13.52
Belgium,2014,Pentachlorophenol (PCP),5.49
Belgium,2014,Phenols (as total C),1473.1
Belgium,2014,Polychlorinated biphenyls (PCBs),0.886
Belgium,2014,Polycyclic aromatic hydrocarbons (PAHs),44.79
Belgium,2014,Tetrachloroethylene,47.1
Belgium,2014,Tetrachloromethane (TCM),5.94
Belgium,2014,Total nitrogen,3594300
Belgium,2014,Total organic carbon(as total C or COD/3) (TOC),8320900
Belgium,2014,Total phosphorus,625970
Belgium,2014,Trichlorobenzenes (TCB),15.1
Belgium,2014,Trichloromethane,131.8
Belgium,2014,Vinyl chloride,92
Belgium,2014,Zinc and compounds (as Zn),42641
Belgium,2015,"1,2-dichloroethane (DCE-1,2)",94.5
Belgium,2015,"1,2,3,4,5,6-hexachlorocyclohexane (HCH)",1.58
Belgium,2015,Arsenic and compounds (as As),873.37
Belgium,2015,Atrazine,2.39
Belgium,2015,Brominated diphenylethers (PBDE),17.5
Belgium,2015,Cadmium and compounds (as Cd),119.62
Belgium,2015,Chlorides (as total Cl),338190000
Belgium,2015,Chromium and compounds (as Cr),5491
Belgium,2015,Copper and compounds (as Cu),3938.5
Belgium,2015,Cyanides (as total CN),49470.2
Belgium,2015,Di-(2-ethyl hexyl) phthalate (DEHP),624.68
Belgium,2015,Dichloromethane (DCM),11.7
Belgium,2015,Diuron,6.5
Belgium,2015,Fluoranthene,1.31
Belgium,2015,Fluorides (as total F),1210400
Belgium,2015,Halogenated organic compounds (as AOX),27070
Belgium,2015,Hexachlorobutadiene (HCBD),2.47
Belgium,2015,Isoproturon,1.26
Belgium,2015,Lead and compounds (as Pb),2201.4
Belgium,2015,Mercury and compounds (as Hg),27.82
Belgium,2015,Nickel and compounds (as Ni),4112.3
Belgium,2015,Nonylphenol and Nonylphenol ethoxylates,17
Belgium,2015,Octylphenols and Octylphenol ethoxylates,43.4
Belgium,2015,Organotin compounds (as total Sn),142.5
Belgium,2015,PCDD + PCDF (dioxins + furans) (as Teq),0.00153
Belgium,2015,Pentachlorophenol (PCP),12.52
Belgium,2015,Phenols (as total C),597.4
Belgium,2015,Polychlorinated biphenyls (PCBs),3.569
Belgium,2015,Polycyclic aromatic hydrocarbons (PAHs),128.21
Belgium,2015,Simazine,6
Belgium,2015,Tetrachloroethylene,515.7
Belgium,2015,Tetrachloromethane (TCM),4.83
Belgium,2015,Total nitrogen,3737800
Belgium,2015,Total organic carbon(as total C or COD/3) (TOC),8392800
Belgium,2015,Total phosphorus,581160
Belgium,2015,Trichloroethylene (TRI),16.3
Belgium,2015,Trichloromethane,51.6
Belgium,2015,Vinyl chloride,171
Belgium,2015,Zinc and compounds (as Zn),37827
Belgium,2016,"1,2-dichloroethane (DCE-1,2)",54.2
Belgium,2016,Arsenic and compounds (as As),810.77
Belgium,2016,Cadmium and compounds (as Cd),229.2
Belgium,2016,Chlorides (as total Cl),340590000
Belgium,2016,Chromium and compounds (as Cr),3100.5
Belgium,2016,Copper and compounds (as Cu),4827.8
Belgium,2016,Cyanides (as total CN),2267
Belgium,2016,Di-(2-ethyl hexyl) phthalate (DEHP),6
Belgium,2016,Dichloromethane (DCM),30.3
Belgium,2016,Diuron,51.38
Belgium,2016,Fluoranthene,2.79
Belgium,2016,Fluorides (as total F),966010
Belgium,2016,Halogenated organic compounds (as AOX),11990
Belgium,2016,Hexachlorobutadiene (HCBD),2.38
Belgium,2016,Lead and compounds (as Pb),2173.5
Belgium,2016,Mercury and compounds (as Hg),32.01
Belgium,2016,Nickel and compounds (as Ni),3420.4
Belgium,2016,Nonylphenol and Nonylphenol ethoxylates,2.1
Belgium,2016,PCDD + PCDF (dioxins + furans) (as Teq),0.030151
Belgium,2016,Pentachlorophenol (PCP),6.84
Belgium,2016,Phenols (as total C),291.4
Belgium,2016,Polychlorinated biphenyls (PCBs),1.157
Belgium,2016,Polycyclic aromatic hydrocarbons (PAHs),197.45
Belgium,2016,Tetrachloroethylene,45.1
Belgium,2016,Tetrachloromethane (TCM),19.08
Belgium,2016,Total nitrogen,3476900
Belgium,2016,Total organic carbon(as total C or COD/3) (TOC),9469800
Belgium,2016,Total phosphorus,612990
Belgium,2016,Trichloroethylene (TRI),11.3
Belgium,2016,Trichloromethane,102.8
Belgium,2016,Vinyl chloride,31.6
Belgium,2016,Zinc and compounds (as Zn),42633
Belgium,2017,"1,2-dichloroethane (DCE-1,2)",52
Belgium,2017,Arsenic and compounds (as As),755.5
Belgium,2017,"Benzo(g,h,i)perylene",1.23
Belgium,2017,Cadmium and compounds (as Cd),61.38
Belgium,2017,Chlorides (as total Cl),367210000
Belgium,2017,"Chloro-alkanes, C10-C13",4.24
Belgium,2017,Chromium and compounds (as Cr),3103.3
Belgium,2017,Copper and compounds (as Cu),3068.3
Belgium,2017,Cyanides (as total CN),1634.5
Belgium,2017,Di-(2-ethyl hexyl) phthalate (DEHP),110
Belgium,2017,Dichloromethane (DCM),32.4
Belgium,2017,Diuron,3.83
Belgium,2017,Fluoranthene,1.68
Belgium,2017,Fluorides (as total F),1184670
Belgium,2017,Halogenated organic compounds (as AOX),22440
Belgium,2017,Hexachlorobutadiene (HCBD),1.12
Belgium,2017,Lead and compounds (as Pb),1393.4
Belgium,2017,Mercury and compounds (as Hg),36.3
Belgium,2017,Nickel and compounds (as Ni),3435.8
Belgium,2017,Nonylphenol and Nonylphenol ethoxylates,16.71
Belgium,2017,PCDD + PCDF (dioxins + furans) (as Teq),0.000152
Belgium,2017,Pentachlorophenol (PCP),9.75
Belgium,2017,Phenols (as total C),647.3
Belgium,2017,Tetrachloroethylene,47
Belgium,2017,Tetrachloromethane (TCM),4.93
Belgium,2017,Total nitrogen,3359700
Belgium,2017,Total organic carbon(as total C or COD/3) (TOC),9062500
Belgium,2017,Total phosphorus,604740
Belgium,2017,Trichloromethane,29.1
Belgium,2017,Vinyl chloride,63.3
Belgium,2017,Zinc and compounds (as Zn),42208
Belgium,2018,"1,2-dichloroethane (DCE-1,2)",38.4
Belgium,2018,Arsenic and compounds (as As),909.42
Belgium,2018,"Benzo(g,h,i)perylene",2.63
Belgium,2018,Cadmium and compounds (as Cd),161.42
Belgium,2018,Chlorides (as total Cl),377940000
Belgium,2018,Chromium and compounds (as Cr),19674.4
Belgium,2018,Copper and compounds (as Cu),3635.4
Belgium,2018,Cyanides (as total CN),1166.4
Belgium,2018,Di-(2-ethyl hexyl) phthalate (DEHP),115
Belgium,2018,Diuron,10.6
Belgium,2018,Fluoranthene,3.08
Belgium,2018,Fluorides (as total F),755320
Belgium,2018,Halogenated organic compounds (as AOX),27350
Belgium,2018,Lead and compounds (as Pb),1580.5
Belgium,2018,Mercury and compounds (as Hg),8.27
Belgium,2018,Nickel and compounds (as Ni),4708.3
Belgium,2018,Nonylphenol and Nonylphenol ethoxylates,13.2
Belgium,2018,Organotin compounds (as total Sn),472
Belgium,2018,PCDD + PCDF (dioxins + furans) (as Teq),0.0553
Belgium,2018,Pentachlorophenol (PCP),8.65
Belgium,2018,Phenols (as total C),574
Belgium,2018,Polycyclic aromatic hydrocarbons (PAHs),11
Belgium,2018,Tetrachloroethylene,33.4
Belgium,2018,Tetrachloromethane (TCM),3.5
Belgium,2018,Total nitrogen,10134400
Belgium,2018,Total organic carbon(as total C or COD/3) (TOC),11358400
Belgium,2018,Total phosphorus,666670
Belgium,2018,Trichloromethane,35.5
Belgium,2018,Vinyl chloride,71.5
Belgium,2018,Zinc and compounds (as Zn),57787
Belgium,2019,"1,2-dichloroethane (DCE-1,2)",32.7
Belgium,2019,Anthracene,1.21
Belgium,2019,Arsenic and compounds (as As),933.72
Belgium,2019,"Benzo(g,h,i)perylene",2.74
Belgium,2019,Cadmium and compounds (as Cd),29.9
Belgium,2019,Chlorides (as total Cl),368820000
Belgium,2019,Chromium and compounds (as Cr),1659
Belgium,2019,Copper and compounds (as Cu),2384.3
Belgium,2019,Cyanides (as total CN),2043.8
Belgium,2019,Diuron,4.58
Belgium,2019,Fluoranthene,1.6
Belgium,2019,Fluorides (as total F),1061880
Belgium,2019,Halogenated organic compounds (as AOX),29740
Belgium,2019,Hexachlorobutadiene (HCBD),1.11
Belgium,2019,Lead and compounds (as Pb),1049
Belgium,2019,Mercury and compounds (as Hg),6.684
Belgium,2019,Nickel and compounds (as Ni),4142.4
Belgium,2019,Nonylphenol and Nonylphenol ethoxylates,1.85
Belgium,2019,Octylphenols and Octylphenol ethoxylates,1.83
Belgium,2019,Organotin compounds (as total Sn),170
Belgium,2019,Pentachlorophenol (PCP),11.45
Belgium,2019,Phenols (as total C),495.1
Belgium,2019,Polychlorinated biphenyls (PCBs),0.398
Belgium,2019,Tetrachloroethylene,23.6
Belgium,2019,Tetrachloromethane (TCM),1.29
Belgium,2019,Total nitrogen,3951200
Belgium,2019,Total organic carbon(as total C or COD/3) (TOC),10074900
Belgium,2019,Total phosphorus,715250
Belgium,2019,Trichloromethane,10.2
Belgium,2019,Vinyl chloride,22.9
Belgium,2019,Zinc and compounds (as Zn),44929
Belgium,2020,"1,2-dichloroethane (DCE-1,2)",25.7
Belgium,2020,Arsenic and compounds (as As),952.68
Belgium,2020,Cadmium and compounds (as Cd),74.26
Belgium,2020,Chlorides (as total Cl),349110000
Belgium,2020,Chromium and compounds (as Cr),918
Belgium,2020,Copper and compounds (as Cu),1770.9
Belgium,2020,Cyanides (as total CN),591.4
Belgium,2020,Di-(2-ethyl hexyl) phthalate (DEHP),16.1
Belgium,2020,Diuron,8.37
Belgium,2020,Fluorides (as total F),1152100
Belgium,2020,Halogenated organic compounds (as AOX),31010
Belgium,2020,Isoproturon,4.15
Belgium,2020,Lead and compounds (as Pb),1606.5
Belgium,2020,Mercury and compounds (as Hg),7.13
Belgium,2020,Nickel and compounds (as Ni),2568.5
Belgium,2020,Nonylphenol and Nonylphenol ethoxylates,5.08
Belgium,2020,Organotin compounds (as total Sn),162
Belgium,2020,PCDD + PCDF (dioxins + furans) (as Teq),0.279
Belgium,2020,Pentachlorophenol (PCP),9.27
Belgium,2020,Phenols (as total C),529
Belgium,2020,Polychlorinated biphenyls (PCBs),0.132
Belgium,2020,Tetrachloroethylene,25.1
Belgium,2020,Tetrachloromethane (TCM),1.9
Belgium,2020,Total nitrogen,4292900
Belgium,2020,Total organic carbon(as total C or COD/3) (TOC),9784200
Belgium,2020,Total phosphorus,609710
Belgium,2020,Vinyl chloride,17.6
Belgium,2020,Zinc and compounds (as Zn),41483
Belgium,2021,"1,2-dichloroethane (DCE-1,2)",30.2
Belgium,2021,Arsenic and compounds (as As),1510.76
Belgium,2021,"Benzo(g,h,i)perylene",5.27
Belgium,2021,Cadmium and compounds (as Cd),28.89
Belgium,2021,Chlorides (as total Cl),344900000
Belgium,2021,Chromium and compounds (as Cr),3837
Belgium,2021,Copper and compounds (as Cu),3314.3
Belgium,2021,Cyanides (as total CN),171.9
Belgium,2021,Di-(2-ethyl hexyl) phthalate (DEHP),1173.2
Belgium,2021,Fluoranthene,8.03
Belgium,2021,Fluorides (as total F),300130
Belgium,2021,Halogenated organic compounds (as AOX),37360
Belgium,2021,Hexachlorobutadiene (HCBD),1.24
Belgium,2021,Lead and compounds (as Pb),1259.3
Belgium,2021,Mercury and compounds (as Hg),7.39
Belgium,2021,Naphthalene,25.5
Belgium,2021,Nickel and compounds (as Ni),2930
Belgium,2021,Nonylphenol and Nonylphenol ethoxylates,17.1
Belgium,2021,Octylphenols and Octylphenol ethoxylates,2.38
Belgium,2021,Pentachlorophenol (PCP),10.94
Belgium,2021,Phenols (as total C),654.2
Belgium,2021,Polychlorinated biphenyls (PCBs),0.514
Belgium,2021,Polycyclic aromatic hydrocarbons (PAHs),26
Belgium,2021,Tetrachloroethylene,17.8
Belgium,2021,Tetrachloromethane (TCM),2.39
Belgium,2021,Total nitrogen,4111200
Belgium,2021,Total organic carbon(as total C or COD/3) (TOC),9240500
Belgium,2021,Total phosphorus,476180
Belgium,2021,Trichloroethylene (TRI),13.4
Belgium,2021,Vinyl chloride,65.9
Belgium,2021,Zinc and compounds (as Zn),37737
Bulgaria,2007,Arsenic and compounds (as As),217.7
Bulgaria,2007,Cadmium and compounds (as Cd),249.8
Bulgaria,2007,Chromium and compounds (as Cr),8480.9
Bulgaria,2007,Copper and compounds (as Cu),4293.9
Bulgaria,2007,Cyanides (as total CN),102
Bulgaria,2007,Fluorides (as total F),14300
Bulgaria,2007,Lead and compounds (as Pb),37450.1
Bulgaria,2007,Mercury and compounds (as Hg),7.4
Bulgaria,2007,Nickel and compounds (as Ni),305.8
Bulgaria,2007,Phenols (as total C),5968
Bulgaria,2007,Total nitrogen,3449000
Bulgaria,2007,Total organic carbon(as total C or COD/3) (TOC),17810200
Bulgaria,2007,Total phosphorus,297310
Bulgaria,2007,Zinc and compounds (as Zn),62917
Bulgaria,2008,Anthracene,387
Bulgaria,2008,Arsenic and compounds (as As),1767.72
Bulgaria,2008,Cadmium and compounds (as Cd),2785.04
Bulgaria,2008,Chromium and compounds (as Cr),12131.7
Bulgaria,2008,Copper and compounds (as Cu),12682.2
Bulgaria,2008,Cyanides (as total CN),638.8
Bulgaria,2008,Fluorides (as total F),7100
Bulgaria,2008,Lead and compounds (as Pb),8041.7
Bulgaria,2008,Mercury and compounds (as Hg),7.6
Bulgaria,2008,Nickel and compounds (as Ni),7849.1
Bulgaria,2008,Phenols (as total C),21160.3
Bulgaria,2008,Total nitrogen,7309000
Bulgaria,2008,Total organic carbon(as total C or COD/3) (TOC),41443900
Bulgaria,2008,Total phosphorus,937930
Bulgaria,2008,Zinc and compounds (as Zn),58483
Bulgaria,2009,Arsenic and compounds (as As),553.08
Bulgaria,2009,Cadmium and compounds (as Cd),2162.78
Bulgaria,2009,Chromium and compounds (as Cr),13377
Bulgaria,2009,Copper and compounds (as Cu),23654.8
Bulgaria,2009,Cyanides (as total CN),442
Bulgaria,2009,Fluorides (as total F),3940
Bulgaria,2009,Lead and compounds (as Pb),11885.1
Bulgaria,2009,Mercury and compounds (as Hg),5.23
Bulgaria,2009,Nickel and compounds (as Ni),4001.3
Bulgaria,2009,Phenols (as total C),9840.8
Bulgaria,2009,Total nitrogen,6221300
Bulgaria,2009,Total organic carbon(as total C or COD/3) (TOC),4320000
Bulgaria,2009,Total phosphorus,1383110
Bulgaria,2009,Zinc and compounds (as Zn),52964
Bulgaria,2010,Arsenic and compounds (as As),1691.4
Bulgaria,2010,Cadmium and compounds (as Cd),2654.26
Bulgaria,2010,Chlorides (as total Cl),8190000
Bulgaria,2010,Chromium and compounds (as Cr),14137
Bulgaria,2010,Copper and compounds (as Cu),13439.6
Bulgaria,2010,Cyanides (as total CN),1056
Bulgaria,2010,Fluorides (as total F),2870
Bulgaria,2010,Lead and compounds (as Pb),5640.5
Bulgaria,2010,Mercury and compounds (as Hg),4.11
Bulgaria,2010,Nickel and compounds (as Ni),15980.9
Bulgaria,2010,Phenols (as total C),126902
Bulgaria,2010,Total nitrogen,5720300
Bulgaria,2010,Total organic carbon(as total C or COD/3) (TOC),8119900
Bulgaria,2010,Total phosphorus,1132560
Bulgaria,2010,Zinc and compounds (as Zn),267127
Bulgaria,2011,Arsenic and compounds (as As),1944.6
Bulgaria,2011,Cadmium and compounds (as Cd),1318.5
Bulgaria,2011,Chlorides (as total Cl),10500000
Bulgaria,2011,Chromium and compounds (as Cr),3863.5
Bulgaria,2011,Copper and compounds (as Cu),17895.7
Bulgaria,2011,Cyanides (as total CN),707
Bulgaria,2011,Fluorides (as total F),7400
Bulgaria,2011,Lead and compounds (as Pb),4757.6
Bulgaria,2011,Nickel and compounds (as Ni),4686.9
Bulgaria,2011,Phenols (as total C),1356.3
Bulgaria,2011,Total nitrogen,3032000
Bulgaria,2011,Total organic carbon(as total C or COD/3) (TOC),7116100
Bulgaria,2011,Total phosphorus,319740
Bulgaria,2011,Zinc and compounds (as Zn),32523
Bulgaria,2012,Arsenic and compounds (as As),1944.4
Bulgaria,2012,Cadmium and compounds (as Cd),1090.92
Bulgaria,2012,Chlorides (as total Cl),10700000
Bulgaria,2012,Chromium and compounds (as Cr),9107.1
Bulgaria,2012,Copper and compounds (as Cu),33569.2
Bulgaria,2012,Cyanides (as total CN),190
Bulgaria,2012,Fluorides (as total F),35600
Bulgaria,2012,Lead and compounds (as Pb),5046.3
Bulgaria,2012,Mercury and compounds (as Hg),26.29
Bulgaria,2012,Nickel and compounds (as Ni),6033.8
Bulgaria,2012,Phenols (as total C),1627.7
Bulgaria,2012,Total nitrogen,2723400
Bulgaria,2012,Total organic carbon(as total C or COD/3) (TOC),7207700
Bulgaria,2012,Total phosphorus,279750
Bulgaria,2012,Zinc and compounds (as Zn),39643
Bulgaria,2013,Arsenic and compounds (as As),1784.98
Bulgaria,2013,Cadmium and compounds (as Cd),1157.72
Bulgaria,2013,Chlorides (as total Cl),13140000
Bulgaria,2013,Chromium and compounds (as Cr),10484.4
Bulgaria,2013,Copper and compounds (as Cu),33710.4
Bulgaria,2013,Cyanides (as total CN),116
Bulgaria,2013,Fluorides (as total F),53000
Bulgaria,2013,Lead and compounds (as Pb),5035.8
Bulgaria,2013,Mercury and compounds (as Hg),14.73
Bulgaria,2013,Nickel and compounds (as Ni),6608.8
Bulgaria,2013,Phenols (as total C),1324.4
Bulgaria,2013,Total nitrogen,2829400
Bulgaria,2013,Total organic carbon(as total C or COD/3) (TOC),6027000
Bulgaria,2013,Total phosphorus,284610
Bulgaria,2013,Zinc and compounds (as Zn),26473
Bulgaria,2014,Arsenic and compounds (as As),1760
Bulgaria,2014,Cadmium and compounds (as Cd),962.03
Bulgaria,2014,Chlorides (as total Cl),12300000
Bulgaria,2014,Chromium and compounds (as Cr),9613
Bulgaria,2014,Copper and compounds (as Cu),16128.3
Bulgaria,2014,Cyanides (as total CN),199
Bulgaria,2014,Fluorides (as total F),50100
Bulgaria,2014,Lead and compounds (as Pb),8038
Bulgaria,2014,Mercury and compounds (as Hg),23.7
Bulgaria,2014,Nickel and compounds (as Ni),5185.2
Bulgaria,2014,Phenols (as total C),2352
Bulgaria,2014,Total nitrogen,2912700
Bulgaria,2014,Total organic carbon(as total C or COD/3) (TOC),5754700
Bulgaria,2014,Total phosphorus,267370
Bulgaria,2014,Zinc and compounds (as Zn),25505
Bulgaria,2015,Arsenic and compounds (as As),1779.85
Bulgaria,2015,Cadmium and compounds (as Cd),920.62
Bulgaria,2015,Chlorides (as total Cl),12650000
Bulgaria,2015,Chromium and compounds (as Cr),3335.5
Bulgaria,2015,Copper and compounds (as Cu),5656.1
Bulgaria,2015,Cyanides (as total CN),59.1
Bulgaria,2015,Fluorides (as total F),50600
Bulgaria,2015,Lead and compounds (as Pb),3700.4
Bulgaria,2015,Mercury and compounds (as Hg),18.02
Bulgaria,2015,Nickel and compounds (as Ni),3421.4
